relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,miss_distance
1475.1,29011.3,-9036.6,-24.6,-1343.9,-4318.2,30421.0
-927.1,7919.7,20280.0,-3.3,-13032.8,5087.1,21791.0
188.3,-12173.0,-19824.7,-15.7,-10874.6,6676.1,23264.0
-400.5,475.6,-158.3,-76.9,-1625.3,-4693.2,641.0
-180.7,28705.4,27787.1,-28.9,-7259.2,7499.4,39951.0
26.1,11462.2,-19858.5,4.0,-11295.0,-6521.4,22929.0
36.9,-4316.1,8117.7,55.9,-11713.8,-6230.8,9193.0
729.5,14371.8,30868.8,11.1,-12408.4,5777.3,34058.0
-119.8,-1896.4,-1779.6,1183.1,-8165.9,8617.1,2603.0
-1588.3,12799.7,14980.9,-1086.1,-9032.4,7604.6,19768.0
-44.9,15032.8,-8853.6,-23.9,-3898.8,-6618.6,17446.0
-24.6,7559.7,7365.7,-16.5,-7230.7,7421.0,10554.0
771.7,114.6,-552.3,-41.9,-14284.9,-2929.9,955.0
-555.5,3323.4,552.2,-15.7,-402.9,2407.1,3414.0
-791.5,5229.9,-32039.0,-7.4,-14796.4,-2415.4,32472.0
190.6,-48.3,1027.4,-49.1,-14989.7,-684.0,1046.0
-348.8,207.7,-3600.0,-11.1,-15088.2,-871.8,3622.0
342.1,-19621.2,42345.4,11.2,-12355.4,-5726.3,46671.0
-65.9,-10778.6,-3937.1,26.0,-1773.3,4854.5,11475.0
-216.7,38169.0,12952.5,-72.6,-1485.5,4376.1,40307.0
451.9,-14884.3,-14210.8,-310.9,-9250.5,9676.5,20583.0
-29.5,5295.0,2818.8,-1.8,-3289.8,6181.3,5998.0
-111.4,-3022.4,4785.0,-6.2,-10792.7,-6824.2,5660.0
-4041.2,-14697.1,-23706.7,24.7,-11001.5,6817.5,28184.0
-34.9,11766.7,9373.8,-4.3,-5851.6,7345.3,15044.0
-130.6,-3403.2,-6009.7,-12.8,-11362.8,6432.8,6907.0
-580.9,-18554.0,33440.0,58.6,-11393.0,-6319.6,38246.0
-325.0,-1245.6,6399.5,0.4,-14507.8,-2821.9,6527.0
361.3,-223.7,-579.7,35.2,-12971.6,5103.2,718.0
1465.3,-13045.7,-17496.8,-56.9,-9653.0,7193.7,21874.0
354.7,-24121.1,35189.0,28.5,-10132.8,-6946.3,42664.0
325.5,1918.9,-6512.5,-34.8,-13697.6,-4046.4,6797.0
1491.2,1960.3,1720.2,-11.0,-6493.9,7400.0,3004.0
66.9,32559.6,5953.2,-39.5,-465.4,2546.1,33099.0
-900.1,-34324.4,50462.0,43.3,-10383.3,-7061.2,61035.0
17.1,1279.3,1496.0,-77.4,-8588.8,7353.2,1968.0
191.1,18919.7,-47363.3,-11.0,-13101.4,-5232.6,51002.0
-24.0,-478.0,-140.3,-59.5,-1168.3,3963.1,498.0
-388.3,19148.9,19699.3,-126.6,-7750.1,7531.1,27475.0
-334.7,23429.3,38941.5,-51.5,-11237.2,6760.7,45447.0
-708.1,1345.0,6065.5,-30.5,-14593.0,3229.0,6253.0
-347.2,15738.6,-13745.4,-48.8,-6498.0,-7440.4,20898.0
1664.1,41378.3,-21192.4,0.7,-3093.6,-6039.9,46519.0
262.0,-1882.0,7882.2,31.5,-14043.8,-3360.2,8108.0
-149.4,2084.6,968.5,-14.5,-40.3,84.6,2303.0
-369.8,-2742.3,-11552.4,5.5,-14306.1,3399.3,11879.0
-565.7,355.7,-2590.1,-2.8,-14916.6,-2022.9,2674.0
467.0,-81.0,-521.2,21.2,-14594.1,2332.1,704.0
-53.5,3886.7,-2622.2,-32.8,-4637.5,-6870.3,4688.0
-58.8,9491.4,-33512.6,36.9,-13759.5,-3898.2,34830.0
-473.2,12567.7,-27155.3,-26.0,-12422.3,-5747.3,29926.0
-916.1,18794.4,-10482.8,-21.5,-3604.6,-6461.5,21539.0
-538.5,-11442.5,8210.9,13.3,-5171.4,-7205.2,14093.0
-37.4,272.2,2207.9,-4.4,-14681.4,1788.3,2224.0
-80.1,592.9,2855.7,6.8,-14388.1,2968.4,2917.0
-107.5,12774.6,11934.2,50.0,-6981.4,7471.5,17482.0
-733.1,4156.0,16574.0,-3.5,-14132.1,3540.9,17102.0
-426.6,-4200.9,7924.7,-80.0,-11678.0,-6194.1,8979.0
-178.0,-5096.1,-3181.0,1.8,-4176.3,6687.7,6010.0
-519.7,660.7,7085.5,-16.5,-14881.8,1377.8,7135.0
-57.8,3361.3,-4844.8,56.0,-10082.7,-7002.6,5896.0
-50.3,-3668.4,-13267.2,-12.2,-14125.9,3901.6,13765.0
31.1,-6145.5,-1525.8,16.9,-883.0,3556.4,6332.0
-264.0,33369.3,-32824.7,-61.8,-7339.2,-7460.2,46808.0
134.2,1855.4,-5800.1,-64.9,-13599.3,-4355.0,6091.0
48.9,-24058.9,4636.6,57.7,-542.3,-2814.7,24501.0
-343.2,-65.9,-699.8,-113.1,-14973.8,1550.3,782.0
-333.1,-8200.2,1813.6,-10.4,-705.6,-3192.5,8404.0
220.1,17112.6,13123.0,-15.4,-5544.3,7231.2,21566.0
-513.0,612.3,-4496.9,-2.8,-14911.0,-2043.7,4567.0
-261.3,-1948.1,12511.5,-25.7,-14726.2,-2294.6,12664.0
-200.5,-1101.2,-10531.2,53.2,-14799.6,1543.5,10590.0
1633.9,-22524.4,25481.0,3.8,-8378.8,-7407.5,34048.0
-472.9,140.3,-770.8,-39.3,-14442.2,-2616.4,915.0
-677.3,43372.8,12430.9,-95.7,-1124.8,3919.4,45124.0
-161.3,2.0,-201.1,26.1,-14975.8,-470.0,257.0
188.8,-9507.7,-10676.3,25.7,-8371.9,7454.8,14297.0
66.7,120.4,746.2,44.7,-14720.3,2409.3,758.0
106.7,-282.6,575.6,73.4,-11993.2,-5898.3,650.0
92.1,-23706.3,-7287.9,103.3,-1286.5,4186.7,24801.0
-371.8,-18662.9,10394.9,20.0,-3534.8,-6345.7,21365.0
273.6,10752.3,4685.3,-96.2,-2414.3,5545.2,11731.0
1751.5,-675.9,-15120.2,13.2,-15187.1,678.5,15236.0
459.4,426.6,-448.9,-19.3,-7891.5,-7527.4,771.0
-1201.7,5326.7,4060.1,22.4,-5523.8,7254.8,6804.0
110.8,-46.9,-166.1,-4.8,-13844.4,3817.0,205.0
-464.2,653.2,1839.4,6.4,-13534.2,4801.5,2006.0
297.0,-10562.4,18253.3,-1.1,-11260.1,-6514.2,21091.0
40.2,2232.4,5276.7,62.6,-12774.1,5396.0,5729.0
-23.8,-515.5,-913.4,17.1,-11286.9,6362.3,1049.0
-280.0,-11813.8,28980.2,-21.1,-12891.6,-5255.7,31296.0
-40.8,2151.9,97.4,-2.1,-28.4,626.2,2154.0
772.1,-36274.8,-4148.1,49.6,23.8,-199.1,36519.0
134.0,4181.9,8404.4,-34.9,-11930.3,5942.7,9388.0
566.2,259.7,641.2,-76.8,-12742.3,5312.5,893.0
146.8,-437.5,1935.9,-105.4,-14233.7,-3187.6,1990.0
-141.7,1509.6,-6758.1,-21.5,-14325.9,-3201.3,6926.0
-136.3,316.0,345.6,-49.6,-8215.5,7437.3,487.0
616.4,27503.1,5556.1,-42.7,-570.1,2826.3,28065.0
105.0,1237.2,-5497.1,-18.1,-14368.9,-3224.7,5635.0
-339.2,-2619.4,-2735.2,-18.2,-7892.3,7568.2,3802.0
-1047.0,184.6,-6084.7,-16.4,-14979.1,-458.7,6176.0
-106.8,-8581.4,-19470.2,15.4,-12625.6,5564.3,21277.0
-44.2,2448.3,110.9,-2.4,-28.4,626.2,2451.0
-64.9,1008.7,1141.1,19.4,-8334.3,7354.7,1524.0
-1356.9,-1557.8,-29269.5,13.7,-15164.1,805.8,29342.0
-587.4,-160.0,357.5,34.1,-12482.9,-5541.1,705.0
239.5,31035.7,-6126.5,-9.2,-549.0,-2781.1,31635.0
-77.3,-10368.2,-11698.3,9.6,-8372.3,7420.8,15631.0
1424.6,38531.1,-12003.9,-35.1,-1343.9,-4318.2,40382.0
-533.8,21657.0,3459.5,-244.4,-537.2,3324.8,21938.0
-393.5,9292.2,5510.4,7.9,-3936.5,6638.6,10810.0
347.2,2047.6,5932.4,-16.3,-13311.9,4591.8,6285.0
-319.2,-5167.8,1451.0,7.9,-1112.5,-3959.3,5377.0
-28.4,1081.0,-1612.5,-67.6,-10375.0,-6942.1,1941.0
-278.6,7886.3,-17897.8,33.3,-12660.8,-5577.3,19560.0
947.0,-27075.6,-15675.5,30.7,-3817.8,6596.6,31300.0
-75.4,-3873.6,-9312.1,-40.8,-12789.4,5325.8,10085.0
-191.2,10149.7,-9765.9,-65.3,-7156.5,-7436.9,14086.0
-1376.2,178.3,2878.6,-391.8,-15279.9,737.6,3195.0
152.4,-597.1,-3741.2,27.8,-14612.4,2329.8,3791.0
483.5,19815.3,-7330.2,-10.8,-1814.9,-4906.6,21133.0
-479.6,-27072.8,-34220.1,159.2,-9417.8,7448.3,43636.0
-2.3,355.5,-2400.0,-2.5,-14545.7,-2159.3,2426.0
50.5,1100.2,-127.8,-31.8,-207.0,-1791.6,1108.0
-103.0,-4475.8,-26226.5,10.5,-14640.0,2496.0,26605.0
-109.9,24282.4,7698.9,62.6,-1350.5,4259.7,25473.0
-624.9,-22367.1,34099.6,-26.4,-10655.4,-6989.3,40785.0
566.3,-275.0,-77.0,-14.2,-1140.1,3969.6,634.0
-147.0,11698.8,9076.5,-6.7,-5726.7,7380.7,14807.0
-213.4,-1150.8,-6729.2,6.5,-14639.9,2495.5,6830.0
-175.5,8067.7,6703.0,-88.4,-6256.6,7528.0,10490.0
1550.6,8571.1,-2715.3,-1.7,-1387.6,-4381.1,9123.0
-285.8,-10557.9,14461.1,-8.3,-9842.5,-7183.1,17907.0
383.0,-887.4,8766.0,9.1,-14866.3,-1512.2,8819.0
-1550.9,2391.9,1645.1,33.2,-4816.1,7032.1,3291.0
1870.4,-29694.8,9149.0,40.9,-1313.9,-4273.3,31128.0
-167.1,-18411.4,-7526.8,65.7,-2139.9,5234.0,19891.0
-393.8,1610.1,-10687.4,-20.9,-14741.7,-2221.7,10815.0
33.9,19270.6,14331.3,-30.5,-5308.1,7137.4,24015.0
-160.3,-2505.9,8906.0,-20.5,-13979.6,-3936.3,9253.0
2.3,-9463.9,9830.2,-18.4,-7818.1,-7526.3,13645.0
450.8,411.4,2665.2,61.1,-14509.2,2211.0,2734.0
-151.1,3651.2,13356.2,-1.6,-13913.8,3801.0,13847.0
1655.8,6517.3,-3004.4,-5.7,-2663.2,-5779.3,7365.0
-335.7,-20453.1,28787.0,71.4,-9962.6,-7078.7,35314.0
-1572.9,27574.4,5308.7,29.9,-810.4,4217.4,28124.0
419.9,-15128.9,-30088.3,5.2,-11911.3,5988.2,33680.0
1706.6,-38295.4,-30398.5,14.3,-5799.9,7307.2,48923.0
-56.6,-1773.4,10797.0,56.9,-14662.2,-2407.4,10941.0
-151.6,6170.2,-3211.8,-84.6,-3254.3,-6248.8,6957.0
-542.2,20505.2,-9282.8,-241.0,-2578.6,-5682.2,22515.0
336.5,2456.5,2119.2,-8.1,-6361.1,7364.0,3261.0
-325.0,-312.4,-1210.8,-1.2,-14093.3,3595.8,1292.0
146.1,-19928.1,13559.4,-28.5,-4730.5,-6953.4,24104.0
-18.2,6044.8,-3075.2,-3.0,-3043.7,-5984.3,6782.0
260.9,657.5,4398.4,38.5,-14745.1,2189.6,4454.0
-306.0,9473.8,5619.3,-155.2,-3905.3,6578.3,11019.0
-212.7,-19621.3,23376.5,23.6,-8789.9,-7378.3,30520.0
1724.8,-4832.9,8712.0,23.8,-11356.9,-6299.7,10110.0
153.4,16707.5,23107.0,-17.6,-9888.5,7149.5,28514.0
261.0,-15233.9,-13950.5,-152.7,-6950.1,7584.6,20658.0
-1270.2,-38736.3,-28730.3,70.6,-5420.0,7304.1,48244.0
267.0,7840.4,18362.2,17.5,-12703.8,5421.8,19967.0
-135.6,-10406.1,-6459.3,23.9,-4137.9,6667.6,12248.0
205.6,2004.1,-3396.3,51.4,-11035.1,-6507.6,3948.0
27.5,-1622.6,-5830.4,-6.1,-14099.9,3914.0,6052.0
457.0,-1268.2,817.5,-38.5,-4546.3,-7014.9,1576.0
-42.3,7621.4,-13456.9,24.6,-11420.7,-6464.9,15465.0
-238.1,-464.5,2267.6,33.2,-14463.0,-2956.6,2326.0
110.3,-14.1,-131.9,-1.5,-14826.0,1345.6,172.0
-68.3,-7568.3,6911.9,-1.2,-6859.5,-7514.6,10249.0
-252.6,7008.3,-24589.8,6.4,-13928.4,-3971.1,25570.0
156.3,-26289.0,15572.1,59.9,-3860.1,-6518.3,30555.0
5.7,-19062.2,-14821.1,28.7,-5667.9,7291.2,24146.0
-126.4,-442.5,1054.9,1.2,-12848.4,-5372.7,1150.0
-464.0,497.1,3331.8,-68.0,-14637.1,2167.4,3400.0
602.2,-25665.8,-3226.4,33.6,-234.7,1873.7,25874.0
-1038.2,1781.9,4180.6,-1.4,-12700.6,5419.4,4661.0
-173.2,-1789.8,3743.5,-5.9,-12096.8,-5780.7,4152.0
1441.3,-29024.2,-16648.8,-26.7,-3708.7,6462.6,33491.0
-458.0,9261.7,26576.6,-8.1,-13421.0,4675.8,28147.0
-66.1,-162.3,957.4,18.2,-14437.8,-2451.7,973.0
945.8,-29789.3,43457.4,33.6,-10132.6,-6945.6,52695.0
-18.5,9496.8,1804.3,-9.0,-538.8,2834.3,9666.0
-23.5,-2641.0,-6413.1,7.7,-12996.2,5355.6,6935.0
14.5,16202.5,-2745.9,-45.6,-404.3,-2386.1,16433.0
198.2,14388.0,-22923.6,36.3,-11084.3,-6954.7,27065.0
40.9,624.1,849.2,9.4,-9766.0,7216.2,1054.0
-717.3,-6753.8,25872.7,-9.0,-14043.6,-3665.6,26749.0
-1450.5,104.0,-66.1,-8.7,-4361.7,-6791.1,1455.0
-256.8,18176.4,-18285.6,-13.3,-7592.9,-7548.8,25783.0
-774.7,19237.6,32879.0,-111.1,-11178.0,6538.5,38101.0
47.8,-22999.6,6223.7,35.3,-1021.5,-3774.9,23826.0
328.1,2354.6,18052.3,-8.4,-14940.6,1952.1,18208.0
188.2,440.0,-1497.6,-5.4,-13881.9,-4084.5,1572.0
-215.5,1211.8,2556.7,44.0,-12371.2,5856.0,2837.0
183.1,4325.9,-5989.9,-38.3,-9768.2,-7057.7,7390.0
-685.0,11078.8,-3198.7,-30.5,-1156.5,-3998.4,11551.0
-350.3,5602.2,15017.1,5.3,-13374.4,4986.4,16031.0
-1866.3,41530.0,-28623.0,-54.2,-4782.3,-6935.2,50472.0
-449.9,-19317.8,7075.8,57.4,-1815.3,-4952.3,20577.0
1300.8,-5626.6,26639.4,9.6,-14544.1,-3073.0,27258.0
-1124.5,41975.9,49056.9,-67.2,-8705.2,7447.3,64574.0
-445.0,2661.0,220.8,-26.3,-116.0,1345.6,2706.0
-479.8,18217.3,8261.5,-62.7,-2570.8,5664.9,20008.0
-94.2,3206.3,-4753.2,35.8,-10366.9,-6988.0,5734.0
-131.0,370.0,2689.9,86.1,-14809.0,2026.9,2718.0
-776.5,26505.1,-7409.1,-99.2,-1117.0,-3985.4,27532.0
-674.2,-2986.3,-17924.0,9.9,-14617.7,2437.5,18183.0
399.3,-29537.9,-7413.7,43.0,-907.8,3619.6,30456.0
478.5,-26956.5,-26326.9,50.0,-7343.4,7520.6,37682.0
-206.1,-504.8,-1385.9,-10.5,-13175.6,4789.0,1489.0
-44.8,-130.7,880.0,30.4,-14778.0,-2121.9,890.0
-193.5,16859.6,-4456.2,-14.7,-975.8,-3691.5,17439.0
92.6,-26615.3,17243.0,42.9,-4433.6,-6842.7,31712.0
-194.6,4859.3,8535.9,-12.7,-11384.9,6483.7,9824.0
-289.8,-2299.0,1351.2,-15.4,-3791.4,-6446.2,2682.0
-440.4,161.0,-158.7,-3.5,-7597.8,-7595.7,495.0
-200.6,-43102.7,-38653.3,57.5,-6690.1,7460.3,57896.0
-140.3,11218.4,-1705.4,-3.3,-334.4,-2199.9,11348.0
470.8,596.0,1307.2,36.8,-12467.3,5710.5,1511.0
53.9,-3213.7,855.6,20.4,-980.9,-3684.5,3326.0
144.7,-3151.6,-11305.4,1.8,-13955.0,3895.3,11737.0
-7.7,12067.3,-12253.0,-78.0,-7656.6,-7541.5,17197.0
111.5,-7486.3,-10415.0,59.0,-9915.5,7130.6,12826.0
-3980.6,9621.0,15546.0,-1.8,-11011.6,6812.5,18710.0
-84.5,9940.3,2939.5,12.5,-1207.2,4082.5,10366.0
172.0,-1310.6,5161.6,16.6,-14046.8,-3573.9,5328.0
-35.6,-17742.1,8320.2,-64.7,-2722.3,-5805.2,19596.0
534.9,-14921.3,-14039.0,23.3,-6962.5,7402.6,20494.0
287.2,3685.4,-9248.5,-47.7,-12821.2,-5115.8,9959.0
268.7,3148.6,-200.0,-32.0,-37.6,-635.5,3166.0
-423.1,-4005.7,-9618.4,5.8,-12780.0,5316.8,10427.0
-767.2,-5587.5,22043.3,30.2,-14120.5,-3580.4,22753.0
-133.3,41266.1,499.3,-46.1,-2.4,186.9,41269.0
582.7,-6696.4,-20730.5,29.2,-13608.7,4394.6,21792.0
150.4,8308.8,-4966.2,36.5,-3980.3,-6658.6,9680.0
728.8,-608.1,457.2,-18.6,-5497.4,-7289.7,1053.0
-80.1,-12.8,671.8,-8.9,-14883.4,-278.5,676.0
1556.1,21215.5,-6743.2,-15.6,-1393.9,-4390.1,22315.0
312.2,-8566.6,791.6,20.9,-153.0,-1664.6,8608.0
486.6,1358.7,2339.8,42.8,-11156.7,6455.9,2749.0
482.6,-17234.2,-20067.0,1.2,-8760.3,7524.5,26456.0
23.5,-27929.8,12303.5,50.5,-2427.5,-5511.2,30519.0
-244.7,146.6,-396.9,-57.9,-13300.6,-4882.5,488.0
-163.2,-27806.4,543.9,70.9,8.2,442.5,27812.0
-17.3,-9305.2,3100.4,-3.4,-1501.5,-4504.9,9808.0
-1096.6,-3933.4,10197.4,-8.5,-13081.0,-5050.7,10984.0
-90.6,-6792.8,2736.6,-15.7,-2088.2,-5182.2,7323.0
-181.0,-19112.4,14046.5,-11.8,-5278.6,-7182.3,23719.0
-90.9,35156.0,-14003.2,92.8,-2165.9,-5438.0,37842.0
205.6,-322.8,-3152.3,3.9,-15109.6,1550.8,3175.0
-26.6,-25520.2,44562.3,-0.2,-11458.4,-6561.9,51352.0
-288.7,2.3,290.1,11.7,-14952.7,109.9,409.0
83.3,16151.6,-26658.7,-22.7,-11114.9,-6732.5,31169.0
-309.6,10123.9,10933.2,4.1,-8012.6,7417.9,14903.0
207.6,-2380.2,-11670.1,-17.4,-14395.1,2936.6,11912.0
-323.9,-383.0,2569.4,-14.1,-14672.1,-2198.8,2617.0
412.6,5633.2,1832.7,20.9,-1374.7,4219.0,5938.0
-14.9,-307.5,1537.1,-17.9,-14355.5,-2901.3,1567.0
-261.6,8660.5,15240.4,33.4,-11390.0,6472.7,17531.0
-111.9,3047.9,374.4,-75.0,-225.6,1814.4,3072.0
359.2,-13259.9,-13221.7,105.3,-7464.4,7489.0,18728.0
-944.5,1307.7,22989.2,11.3,-15163.1,864.5,23045.0
53.6,-27557.8,-36910.6,98.2,-9666.6,7218.3,46063.0
32.9,-1600.9,1585.0,31.6,-7409.4,-7469.5,2253.0
-9.4,-10753.8,9258.5,55.0,-6427.0,-7467.7,14190.0
1839.5,532.0,25306.8,-512.4,-15187.8,358.1,25379.0
203.5,112.3,723.1,-57.3,-14718.2,2288.7,759.0
184.8,-25318.4,11826.9,42.6,-2677.6,-5733.3,27945.0
242.5,-4094.8,17621.4,2.7,-14246.5,-3310.9,18092.0
177.4,9157.0,12292.8,-80.0,-9657.3,7193.3,15329.0
149.7,6158.8,14698.0,-2.7,-12774.0,5351.9,15936.0
452.9,-2555.5,-1028.2,2.9,-2082.7,5179.9,2791.0
237.6,2677.1,-22796.2,90.2,-14795.7,-1734.3,22954.0
786.1,-4661.6,-2802.7,4.6,-4042.3,6724.3,5495.0
-176.9,-27.3,-88.2,57.7,-13643.7,4117.1,199.0
1371.3,-18292.5,11657.0,-1406.6,-6037.4,-9307.8,21734.0
902.2,38431.8,21878.6,-15.8,-3610.5,6342.8,44232.0
-389.3,-5872.1,10911.6,20.4,-11621.3,-6253.1,12397.0
-553.8,13439.0,25123.4,-689.6,-12864.7,6867.9,28497.0
76.4,-45.7,316.3,7.9,-14649.9,-2262.3,328.0
-1086.1,-4188.1,10839.7,-8.3,-13081.1,-5050.7,11671.0
-170.9,3300.6,6251.3,3.7,-11684.7,6163.1,7071.0
1758.9,518.4,-3748.6,29.9,-14637.8,-2008.5,4173.0
-366.2,26282.5,11463.6,24.9,-2395.8,5493.9,28676.0
-62.5,-10847.4,-7878.5,2.9,-5283.6,7276.9,13406.0
246.4,8430.6,-3732.4,-6.0,-2477.7,-5595.4,9223.0
-435.7,9233.7,21122.4,-61.0,-12584.5,5500.8,23056.0
201.2,-6510.7,-8807.5,178.7,-9704.5,7173.1,10954.0
-175.4,20024.2,-25184.8,-10.4,-9152.8,-7277.0,32175.0
-833.4,36573.9,-28298.4,-98.5,-5590.0,-7222.6,46250.0
-19.5,-13615.1,-7230.3,22.9,-3308.2,6229.3,15415.0
250.0,12192.5,-45716.7,56.1,-14309.3,-3815.7,47315.0
-293.5,7455.1,11175.5,-12.7,-10375.2,6919.1,13437.0
-388.4,14553.7,22324.4,-17.5,-10567.9,6889.5,26652.0
40.1,-1086.1,1459.2,-49.5,-9621.3,-7156.8,1819.0
-240.5,128.9,-3802.8,8.1,-15085.0,-526.7,3812.0
-1622.6,-2004.3,-37421.6,14.2,-15163.5,811.1,37510.0
8.7,1927.3,2384.2,157.4,-9124.9,7387.9,3065.0
-755.3,291.8,-1618.8,1.3,-14412.3,-2599.4,1810.0
-776.7,143.8,-880.3,-54.1,-14938.7,-2416.2,1182.0
136.6,1222.8,-5141.4,39.5,-14244.6,-3393.3,5286.0
-156.4,32316.4,32539.3,-40.6,-7536.6,7484.0,45860.0
-617.8,418.4,-4312.2,-7.7,-14938.7,-1437.5,4376.0
-1253.7,2796.9,-10234.2,-26.2,-13868.3,-3792.0,10683.0
-1399.3,40504.8,7013.2,-63.3,-422.7,2428.9,41131.0
390.3,-2205.4,2895.8,-29.5,-9539.9,-7272.5,3660.0
458.0,-3056.8,1396.6,-21.3,-2569.8,-5616.2,3391.0
-232.9,-306.6,-561.8,5.5,-11521.1,6341.3,681.0
340.9,-184.1,3260.9,21.1,-14903.5,-829.0,3283.0
79.2,12185.6,10168.5,-15.5,-6203.1,7436.1,15871.0
-30.5,406.8,1629.3,347.7,-14053.3,3545.7,1679.0
779.4,-22375.4,13445.0,23.8,-4027.3,-6702.7,26115.0
-169.5,-9146.5,-1616.7,-61.5,-459.0,2603.9,9289.0
183.5,11358.1,21300.5,-688.7,-12863.9,6867.6,24140.0
-375.8,-21946.5,-17375.8,-32.3,-5777.0,7296.7,27994.0
-153.1,-9349.8,2051.7,64.4,-28.1,-123.4,9573.0
27.2,-11740.4,328.0,24.7,11.4,407.5,11745.0
1328.4,-5650.1,26725.4,9.7,-14544.1,-3073.0,27348.0
-160.2,659.8,2105.0,-23.3,-13737.6,4277.0,2211.0
83.1,-7221.9,3685.5,43.3,-3111.4,-6100.9,8108.0
-91.5,6222.8,-5264.2,-32.3,-6209.1,-7338.3,8151.0
214.2,-979.4,-13293.9,10.4,-14950.9,1099.3,13331.0
-627.3,1067.2,17530.7,-15.4,-14943.8,912.4,17574.0
-155.4,635.3,4885.7,-25.2,-14738.7,1919.8,4929.0
311.6,512.8,5747.5,33.0,-14912.3,1322.5,5778.0
225.4,-40700.2,-25015.0,45.3,-4174.4,6792.1,47773.0
-80.1,257.0,2096.3,-4.3,-14681.4,1788.2,2113.0
-499.2,-13513.4,-26242.2,30.4,-11922.2,6139.8,29521.0
122.1,-2426.5,-16274.2,41.5,-14739.9,2196.4,16454.0
1442.7,-27468.4,-15755.6,-28.3,-3708.7,6462.6,31699.0
321.3,-2481.8,-21151.1,-22.9,-14796.8,1735.4,21298.0
167.1,-4002.7,-3986.7,15.0,-7445.4,7479.4,5651.0
954.9,28089.2,8779.7,-38.9,-1348.9,4319.6,29444.0
47.8,-1694.4,5006.8,-22.6,-13328.9,-4511.6,5285.0
-303.9,-19288.5,11424.3,54.9,-3945.6,-6660.7,22419.0
1650.0,-9235.1,-22883.0,32.0,-13005.0,5248.4,24731.0
-1075.0,-37018.5,-5332.8,86.4,-329.5,2269.5,37416.0
-209.1,-3.7,84.7,-5.6,-14855.8,15.3,225.0
915.5,32124.9,-40581.1,-116.7,-9204.4,-7289.5,51765.0
1334.6,2666.6,-11696.2,0.1,-14240.5,-3242.9,12070.0
30.0,7788.3,-27566.7,-13.9,-13972.4,-3948.2,28645.0
-256.3,-6954.2,19116.8,-5.6,-13566.9,-4935.2,20344.0
89.1,-10285.2,13609.6,42.1,-9589.1,-7249.4,17059.0
121.2,9618.7,11409.3,78.8,-8781.4,7404.0,14923.0
1856.4,-94.3,-1685.4,-90.6,-14908.6,737.9,2509.0
-442.2,-16070.1,32455.9,108.6,-12433.3,-6154.0,36219.0
-42.3,-1097.1,12096.3,-13.8,-14852.9,-1350.4,12146.0
294.5,-7468.1,22798.6,29.7,-13641.8,-4467.9,23992.0
-163.3,-3166.2,-2267.6,-1.1,-5049.2,7054.3,3897.0
267.2,-14189.7,-13000.9,-153.8,-6950.2,7584.6,19246.0
-372.9,-40219.0,14811.7,82.0,-1773.3,-4812.7,42861.0
82.0,-9104.3,-14202.2,-5.2,-10849.5,6953.9,16869.0
132.3,-1875.3,2713.0,-42.9,-10208.8,-7052.5,3300.0
304.3,-9904.0,-21221.2,-18.5,-12289.6,5736.4,23420.0
-5.3,1250.9,1544.4,158.2,-9124.9,7387.9,1987.0
254.1,3463.8,2422.6,-4.4,-4966.2,7107.4,4234.0
-3.0,11592.4,-3624.0,4.9,-1332.5,-4263.1,12145.0
-234.1,-4000.6,-19658.0,3.4,-14515.6,2951.3,20062.0
-485.8,-42201.6,41479.7,43.6,-7464.2,-7594.2,59175.0
-357.7,884.2,2247.8,-28.9,-13030.8,5111.1,2441.0
-18.6,-494.0,327.5,-9.8,-4565.0,-6918.1,592.0
-39.4,-23230.0,-11992.1,67.2,-3166.6,6132.9,26142.0
306.5,-898.2,2300.0,54.1,-12977.8,-5097.2,2488.0
-670.2,-16502.6,9788.7,12.0,-3888.2,-6554.5,19199.0
371.6,-2101.0,-11638.9,-2.0,-14440.1,2610.4,11832.0
1731.9,-1955.0,2730.7,11.5,-9965.2,-7135.5,3778.0
123.5,-1592.3,-4941.1,115.8,-13739.3,4434.4,5192.0
-111.6,13231.3,-7176.9,35.1,-3431.8,-6327.0,15052.0
129.5,-4628.9,13175.8,17.1,-13337.9,-4688.1,13965.0
-770.9,-656.4,241.9,39.3,-1918.5,-5057.6,1041.0
-1334.0,18739.4,19658.1,-19.7,-7882.8,7511.6,27191.0
121.7,18.1,220.3,-19.8,-14796.5,1159.6,252.0
-25.8,6591.7,2374.9,37.5,-1742.8,4838.2,7006.0
-1399.2,9011.2,-50527.7,-11.5,-14722.6,-2625.5,51344.0
-106.5,1618.7,-5575.3,1.9,-13818.2,-4009.5,5806.0
-675.3,2525.5,-9970.4,21.5,-14120.5,-3580.0,10307.0
-234.1,16540.1,-24273.8,-14.1,-10285.0,-7009.1,29374.0
-133.6,-47633.6,-599.9,53.1,-2.5,186.5,47637.0
140.4,-22217.8,15117.1,-26.0,-4730.5,-6953.4,26873.0
-364.7,-9784.4,-5595.3,56.7,-3693.5,6455.9,11277.0
-33.9,5633.4,1128.3,-20.3,-577.9,2882.5,5745.0
-92.2,8877.9,8970.6,-18.6,-7718.7,7639.8,12621.0
-669.0,7586.1,33274.8,-107.4,-14250.7,3245.4,34135.0
